,time,T18,T19,T20,T21
1823,51407,22.2096,21.9887,5.20317,21.9554
1824,51408,22.2031,22.0312,5.17742,21.9821
1825,51409,22.2201,22.0625,5.18998,22.0134
1826,51410,22.2007,22.0625,5.16854,22.0312
1827,51411,22.2202,22.0938,5.1894,22.0444
1828,51412,22.2054,22.1365,5.1576900000000006,22.0445
1829,51413,22.2118,22.1055,5.1729,22.081999999999997
1830,51414,22.2138,22.125,5.16833,22.1433
1831,51417,22.2181,22.0938,5.1704099999999995,22.125
1832,51418,22.2117,22.0938,5.16631,22.1691
1833,51419,22.2097,22.0685,5.16631,22.2001
1834,51420,22.2139,22.0433,5.15961,22.2188
1835,51421,22.2163,22.0695,5.17721,22.25
1836,51422,22.2095,22.125,5.1745,22.25
1837,51423,22.2227,22.2065,5.1752400000000005,22.2188
1838,51424,22.215999999999998,22.1619,5.15971,22.2624
1839,51425,22.2119,22.125,5.18577,22.2812
1840,51426,22.2115,22.0938,5.17035,22.2378
1841,51427,22.2076,22.125,5.16667,22.1562
1842,51428,22.2175,22.125,5.17663,22.1562
1843,51429,22.2204,22.1562,5.18583,22.1875
1844,51430,22.2223,22.1435,5.20036,22.1875
1845,51431,22.235,22.1562,5.20078,22.1227
1846,51432,22.2224,22.1562,5.2069,22.0938
1847,51433,22.2226,22.0754,5.18391,22.1056
1848,51434,22.2138,22.0625,5.17965,22.1134
1849,51435,22.2245,22.0938,5.19413,22.0508
1850,51436,22.2309,22.125,5.20493,21.9883
1851,51437,22.2333,22.1562,5.20498,21.9375
1852,51438,22.2308,22.1562,5.19382,21.8947
1853,51439,22.226999999999997,22.1382,5.1942900000000005,21.8438
1854,51440,22.2332,22.0938,5.19019,21.855
1855,51441,22.2353,22.0446,5.2009300000000005,21.9062
1856,51442,22.230999999999998,22.0,5.20487,21.8949
1857,51443,22.2246,21.9823,5.19886,21.875
1858,51444,22.2268,21.951,5.21339,21.9174
1859,51445,22.2138,21.9198,5.18604,21.9062
1860,51446,22.22,21.8887,5.1963099999999995,21.9171
1861,51447,22.2115,21.9062,5.18349,21.9797
1862,51448,22.2157,21.8925,5.19854,22.0625
1863,51449,22.205,21.9688,5.19179,22.0625
1864,51450,22.2069,22.0,5.20275,22.0938
1865,51451,22.1984,21.986,5.18966,22.0938
1866,51452,22.22,22.0,5.21811,22.1144
1867,51453,22.2094,22.0,5.20535,22.0938
1868,51454,22.2094,21.9829,5.20104,22.125
1869,51455,22.2007,22.0085,5.19891,22.1043
1870,51456,22.2049,22.0143,5.20726,22.0208
1871,51457,22.2072,21.9831,5.2055,21.9792
1872,51458,22.2031,21.9519,5.2271,22.0109
1873,51461,22.205,21.9834,5.233219999999999,21.875
1874,51462,22.2029,21.9375,5.21853,21.8649
1875,51463,22.218000000000004,21.9375,5.24641,21.74
1876,51464,22.2008,21.9375,5.22295,21.7188
1877,51465,22.2046,21.9375,5.2312,21.6974
1878,51466,22.2006,21.9375,5.2397599999999995,21.7089
1879,51467,22.2173,21.9062,5.2313,21.6971
1880,51468,22.1943,21.89,5.2165099999999995,21.7597
1881,51469,22.2002,21.875,5.24147,21.761999999999997
1882,51470,22.1963,21.8902,5.23156,21.7188
1883,51471,22.2114,21.875,5.24465,21.7188
1884,51472,22.2053,21.875,5.23572,21.7405
1885,51473,22.203000000000003,21.9539,5.244280000000001,21.6875
1886,51474,22.1902,22.0,5.225230000000001,21.6562
1887,51475,22.2051,21.953000000000003,5.2379999999999995,21.6968
1888,51476,22.1941,21.9062,5.2314099999999994,21.7681
1889,51477,22.1899,21.9062,5.23183,21.8034
1890,51478,22.1748,21.8906,5.20821,21.7812
1891,51479,22.1877,21.875,5.22534,21.7812
1892,51480,22.1937,21.8438,5.248480000000001,21.7902
1893,51481,22.1837,21.8592,5.257619999999999,21.7589
1894,51482,22.1895,21.8743,5.25663,21.7812
1895,51483,22.1787,21.875,5.25051,21.8213
1896,51484,22.1742,21.8438,5.250719999999999,21.8525
1897,51485,22.1744,21.8438,5.2531300000000005,21.9147
1898,51486,22.1698,21.8286,5.25056,21.9148
1899,51487,22.1546,21.7893,5.2639,21.9461
1900,51488,22.1589,21.7351,5.25295,21.9458
1901,51489,22.1481,21.6875,5.2571,21.9771
1902,51490,22.1484,21.7023,5.2706,21.9291
1903,51491,22.1247,21.6875,5.24864,21.8981
1904,51492,22.1289,21.6562,5.272469999999999,21.9062
1905,51493,22.1113,21.625,5.25721,21.9457
1906,51494,22.1161,21.6228,5.25815,21.991999999999997
1907,51495,22.1049,21.6729,5.2621400000000005,21.9607
1908,51496,22.0942,21.6105,5.25783,21.9455
1909,51497,22.0872,21.5481,5.28327,21.961
1910,51498,22.0916,21.5312,5.28348,21.8984
1911,51499,22.0804,21.5768,5.28981,21.8438
1912,51500,22.0701,21.5866,5.3007599999999995,21.8674
1913,51501,22.0761,21.5483,5.30933,21.8438
1914,51502,22.0526,21.4688,5.2969800000000005,21.8285
1915,51503,22.0415,21.4688,5.2838400000000005,21.8051
1916,51504,22.039,21.4688,5.30523,21.7812
1917,51505,22.0262,21.4688,5.31385,21.7738
1918,51506,22.0219,21.4513,5.30751,21.7428
1919,51507,22.0196,21.5312,5.30321,21.7188
1920,51508,22.0007,21.59,5.31666,21.7645
1921,51509,22.0154,21.5938,5.3379900000000005,21.8125
1922,51510,21.9895,21.6074,5.32107,21.8125
1923,51511,21.9896,21.6698,5.34282,21.75
1924,51512,21.9786,21.6875,5.33591,21.75
1925,51513,21.9894,21.625,5.34708,21.8125
1926,51514,21.9784,21.5938,5.34085,21.8263
1927,51515,21.971999999999998,21.6204,5.34729,21.8817
1928,51516,21.9548,21.6562,5.34505,21.913
1929,51517,21.9677,21.75,5.35845,21.913
1930,51518,21.961,21.7253,5.3579300000000005,21.9375
1931,51519,21.9546,21.7369,5.36649,21.9506
1932,51520,21.9544,21.763,5.37937,22.0065
1933,51521,21.9547,21.7812,5.3693,22.0501
1934,51522,21.9584,21.8125,5.383830000000001,22.1186
1935,51523,21.961,21.8125,5.405480000000001,22.1123
1936,51524,21.951999999999998,21.8125,5.39048,22.0312
1937,51525,21.961,21.8125,5.40377,22.0312
1938,51526,21.9437,21.8125,5.4012199999999995,22.0625
1939,51527,21.9524,21.7874,5.42319,22.0253
1940,51528,21.9393,21.6749,5.41254,21.9627
1941,51529,21.9499,21.6312,5.42744,21.9688
1942,51530,21.9519,21.6439,5.44665,21.9375
1943,51531,21.9478,21.6751,5.43642,21.9062
1944,51532,21.9497,21.6875,5.45947,21.9178
1945,51533,21.9499,21.6875,5.46892,21.9486
1946,51534,21.9561,21.6685,5.48159,21.9944
1947,51535,21.9338,21.6995,5.45935,21.9688
1948,51536,21.941,21.6995,5.46866,21.974
1949,51541,21.909000000000002,21.5508,5.48232,21.9948
1950,51542,21.9154,21.5625,5.49338,22.0
1951,51543,21.9132,21.5821,5.51056,22.0312
1952,51544,21.9173,21.5823,5.519019999999999,22.0887
1953,51545,21.8979,21.625,5.50221,22.0985
1954,51546,21.9046,21.625,5.51726,22.0625
1955,51547,21.8978,21.6337,5.51466,22.0938
1956,51548,21.9068,21.625,5.530130000000001,22.1296
1957,51549,21.8852,21.5994,5.51975,22.1562
1958,51550,21.8957,21.625,5.54098,22.1829
1959,51551,21.8847,21.5938,5.540830000000001,22.1562
1960,51552,21.8913,21.5938,5.54965,22.125
1961,51553,21.8952,21.5938,5.56663,22.1562
1962,51554,21.886999999999997,21.5611,5.56305,22.125
1963,51555,21.8759,21.4688,5.56364,22.0894
1964,51556,21.8737,21.4688,5.57369,22.0625
1965,51557,21.8777,21.4795,5.58179,22.0625
1966,51558,21.8631,21.5518,5.58039,22.0312
1967,51559,21.865,21.5312,5.59316,22.0312
1968,51560,21.8475,21.5207,5.58459,22.0663
1969,51561,21.8601,21.5,5.616619999999999,22.0938
1970,51562,21.8475,21.4896,5.61076,22.125
1971,51563,21.8561,21.4584,5.62592,22.125
1972,51564,21.8368,21.4791,5.61123,22.0938
1973,51565,21.8562,21.5312,5.645490000000001,22.0938
1974,51566,21.8412,21.5524,5.64341,22.0938
1975,51567,21.822,21.5312,5.6352199999999995,22.0938
1976,51568,21.8262,21.5725,5.62857,22.125
1977,51569,21.8284,21.625,5.65235,22.1283
1978,51570,21.8302,21.625,5.65665,22.1215
1979,51571,21.839000000000002,21.625,5.67846,22.087
1980,51572,21.8256,21.5938,5.66299,22.022
1981,51573,21.8235,21.5888,5.66979,21.903000000000002
1982,51574,21.834,21.5625,5.695119999999999,21.9062
1983,51575,21.8386,21.5817,5.70011,21.9375
1984,51576,21.8366,21.5938,5.7066,21.9344
1985,51577,21.8343,21.5625,5.7001599999999994,21.9405
1986,51578,21.8362,21.5407,5.72788,21.965999999999998
1987,51579,21.8196,21.5985,5.708880000000001,22.0
1988,51580,21.8362,21.6157,5.732080000000001,21.9972
1989,51581,21.8299,21.5845,5.70909,21.995
1990,51582,21.8235,21.625,5.73479,21.9035
1991,51583,21.8174,21.6966,5.71781,21.9401
1992,51584,21.8279,21.7007,5.73043,22.0023
1993,51585,21.828000000000003,21.6472,5.73601,22.065
1994,51586,21.8364,21.5938,5.7501,22.1226
1995,51587,21.8281,21.6026,5.7568,22.1541
1996,51588,21.8368,21.6562,5.75493,22.0625
1997,51589,21.8279,21.625,5.74605,22.0625
1998,51590,21.8283,21.6024,5.75062,22.0938
1999,51591,21.8261,21.6025,5.75254,22.0646
2000,51592,21.8327,21.6733,5.75296,22.0625
2001,51593,21.8453,21.7272,5.77632,22.0625
2002,51594,21.8242,21.75,5.7596099999999995,22.0312
2003,51595,21.8325,21.6708,5.77222,21.9688
2004,51596,21.8303,21.6416,5.77861,21.9703
2005,51597,21.8366,21.6562,5.78483,22.033
2006,51598,21.8431,21.6712,5.78961,22.0921
2007,51599,21.8325,21.5857,5.79408,22.0611
2008,51600,21.8388,21.5231,5.80057,22.0
2009,51601,21.8269,21.5233,5.79701,22.0282
2010,51602,21.8279,21.5079,5.804819999999999,22.0
2011,51603,21.8383,21.5,5.82174,21.9673
2012,51604,21.8172,21.4688,5.8179099999999995,21.9349
2013,51605,21.8298,21.4298,5.83483,21.8739
2014,51606,21.8083,21.4062,5.81785,21.845
2015,51607,21.8059,21.375,5.83036,21.875
2016,51608,21.8104,21.3826,5.82206,21.9366
2017,51609,21.8014,21.4299,5.83701,21.9375
2018,51610,21.7953,21.4449,5.82684,21.9669
2019,51611,21.8036,21.4688,5.83711,21.9368
2020,51612,21.8104,21.4375,5.84615,21.8903
2021,51613,21.7971,21.4062,5.84781,21.843000000000004
2022,51614,21.7804,21.4207,5.83587,21.8438
2023,51615,21.7852,21.4448,5.84807,21.875
2024,51616,21.7975,21.5454,5.8488,21.9057
2025,51617,21.7782,21.5555,5.839919999999999,21.9066
2026,51618,21.7951,21.5554,5.86125,21.9381
2027,51619,21.7996,21.5,5.8613599999999995,21.9991
2028,51620,21.7999,21.5625,5.85763,21.9064
2029,51621,21.8095,21.6006,5.8679,21.875
2030,51622,21.8168,21.6495,5.88311,21.8753
2031,51623,21.8083,21.625,5.88322,21.9062
2032,51624,21.7999,21.587,5.87715,21.9375
2033,51625,21.7936,21.5,5.86188,21.8751
2034,51626,21.8061,21.5065,5.88529,21.8752
2035,51627,21.7889,21.5312,5.870340000000001,21.8438
2036,51628,21.7934,21.5312,5.87673,21.8126
2037,51629,21.7908,21.5375,5.88955,21.7812
2038,51630,21.8081,21.5938,5.90263,21.8122
2039,51631,21.7952,21.5938,5.88986,21.8125
2040,51632,21.7994,21.5564,5.9005,21.7825
2041,51633,21.805999999999997,21.5312,5.9005,21.7504
2042,51634,21.8103,21.494,5.9069400000000005,21.7807
2043,51635,21.8018,21.4941,5.91359,21.8742
2044,51636,21.8078,21.4435,5.91587,21.9375
2045,51637,21.8015,21.4688,5.9096400000000004,21.968000000000004
2046,51638,21.7972,21.463,5.91146,21.9697
2047,51639,21.7973,21.4062,5.91831,21.9992
2048,51640,21.7929,21.3806,5.93316,21.9688
2049,51641,21.7868,21.3861,5.9273,21.9676
2050,51642,21.7842,21.4375,5.926769999999999,21.875999999999998
2051,51645,21.7628,21.4117,5.9138,22.0602
2052,51646,21.7688,21.4375,5.92018,22.0612
2053,51647,21.7691,21.4636,5.92704,22.0922
2054,51648,21.7626,21.4427,5.92252,22.0938
2055,51649,21.7797,21.505,5.94385,22.1236
2056,51650,21.7841,21.5362,5.93145,22.0642
2057,51651,21.7735,21.4899,5.93794,22.003
2058,51652,21.7799,21.4327,5.94837,22.0
2059,51653,21.7715,21.4471,5.93565,21.9079
2060,51654,21.7799,21.4951,5.93991,21.875
2061,51655,21.7652,21.5,5.9248,21.9044
2062,51656,21.7819,21.4688,5.95662,21.9375
2063,51657,21.784000000000002,21.4688,5.94635,21.9375
2064,51658,21.7797,21.4688,5.9355,21.998
2065,51661,21.7607,21.6165,5.93124,21.8125
2066,51662,21.7776,21.554000000000002,5.94624,21.8125
2067,51663,21.7689,21.4688,5.9313400000000005,21.8438
2068,51664,21.7605,21.4688,5.92704,21.9327
2069,51665,21.7648,21.4605,5.93773,21.9062
2070,51666,21.7734,21.4062,5.94315,21.8486
2071,51667,21.78,21.4062,5.95086,21.8151
2072,51668,21.7841,21.4688,5.95683,21.6903
2073,51669,21.7865,21.4688,5.95294,21.5079
2074,51670,21.7759,21.4688,5.9486300000000005,21.4715
2075,51671,21.7779,21.4688,5.94038,21.4688
2076,51672,21.7803,21.5037,5.934,21.4986
2077,51673,21.7843,21.5625,5.94209,21.5
2078,51674,21.7842,21.559,5.940169999999999,21.5281
2079,51675,21.7779,21.5312,5.93176,21.5907
2080,51676,21.7954,21.5658,5.93804,21.6531
2081,51677,21.7718,21.5938,5.92091,21.7154
2082,51678,21.7973,21.625,5.9465,21.7781
2083,51679,21.7825,21.6531,5.9315,21.8092
2084,51680,21.7829,21.6531,5.934,21.8402
2085,51681,21.7822,21.5625,5.92485,21.8716
2086,51682,21.785,21.5312,5.92948,21.9027
2087,51683,21.7931,21.5655,5.933730000000001,21.9062
2088,51684,21.7976,21.5999,5.93996,21.875
2089,51685,21.8015,21.6903,5.93768,21.8475
2090,51686,21.8083,21.6903,5.95076,21.8711
2091,51687,21.8149,21.6534,5.95704,21.9612
2092,51688,21.8086,21.5651,5.94261,22.0
2093,51689,21.8274,21.599,5.9503900000000005,21.9416
2094,51690,21.8237,21.7188,5.94656,21.8516
2095,51691,21.8171,21.7212,5.940119999999999,21.8438
2096,51692,21.8256,21.7212,5.95481,21.8125
2097,51693,21.8298,21.7812,5.95491,21.8125
2098,51694,21.828000000000003,21.75,5.94225,21.776999999999997
2099,51695,21.8258,21.75,5.93379,21.7812
2100,51696,21.8257,21.7188,5.940119999999999,21.8082
2101,51697,21.8278,21.6854,5.93783,21.7812
2102,51698,21.813000000000002,21.6562,5.92304,21.75
2103,51699,21.8171,21.6562,5.93342,21.808000000000003
2104,51700,21.8129,21.6894,5.9269300000000005,21.8391
2105,51701,21.8127,21.7206,5.92076,21.875
2106,51702,21.8171,21.7481,5.92719,21.875
2107,51703,21.8213,21.7188,5.93337,21.9327
2108,51704,21.8217,21.7204,5.91032,21.9637
2109,51705,21.8236,21.7204,5.9208099999999995,21.9688
2110,51706,21.8262,21.7486,5.91878,21.9688
2111,51707,21.8441,21.6577,5.93565,21.9948
2112,51708,21.8392,21.689,5.91863,21.9426
2113,51709,21.8325,21.72,5.91421,21.9688
2114,51710,21.8388,21.7487,5.92304,21.9062
2115,51711,21.8368,21.7188,5.92906,21.8177
2116,51712,21.8392,21.7198,5.91437,21.7554
2117,51713,21.8473,21.7489,5.92226,21.8014
2118,51714,21.8604,21.7511,5.92704,21.7866
2119,51715,21.8478,21.7509,5.91619,21.7097
2120,51716,21.8628,21.8125,5.92698,21.5428
2121,51717,21.8693,21.8125,5.9398599999999995,21.4431
2122,51718,21.878,21.8133,5.9289,21.4688
2123,51719,21.8758,21.8757,5.9267199999999995,21.5566
2124,51720,21.8823,21.875,5.9291599999999995,21.588
2125,51721,21.8801,21.8119,5.9265099999999995,21.5431
2126,51722,21.8738,21.8125,5.91831,21.5876
2127,51723,21.8887,21.8125,5.931080000000001,21.7069
2128,51724,21.8738,21.8438,5.90336,21.7751
2129,51725,21.8864,21.8438,5.92625,21.75
2130,51726,21.8805,21.8438,5.91395,21.7812
2131,51727,21.8951,21.8438,5.92444,21.7812
2132,51728,21.886999999999997,21.8438,5.91172,21.7565
2133,51729,21.8951,21.8125,5.9113,21.7188
2134,51730,21.9018,21.8438,5.915769999999999,21.694000000000003
2135,51731,21.9187,21.8438,5.9196599999999995,21.6875
2136,51732,21.9021,21.8125,5.89661,21.6315
2137,51733,21.9191,21.8125,5.92205,21.6562
2138,51734,21.8979,21.8436,5.90523,21.6006
2139,51735,21.9127,21.875,5.90295,21.6317
2140,51736,21.9108,21.875,5.91338,21.705
2141,51737,21.9107,21.8125,5.8963,21.7258
2142,51738,21.9193,21.8125,5.89391,21.75
2143,51739,21.9344,21.8279,5.8963,21.7812
2144,51740,21.9152,21.8438,5.891830000000001,21.8125
2145,51741,21.9365,21.8438,5.90699,21.8679
2146,51742,21.9368,21.9049,5.9048099999999994,21.875
2147,51743,21.9413,21.9375,5.90071,21.8512
2148,51744,21.9372,21.9375,5.89661,21.8677
2149,51745,21.9499,21.8451,5.90279,21.875
2150,51746,21.936999999999998,21.8125,5.89646,21.8826
2151,51747,21.9413,21.842,5.8923,21.8274
2152,51748,21.9391,21.8739,5.89412,21.875
2153,51749,21.9414,21.875,5.8963,21.875
2154,51750,21.9389,21.8438,5.8878900000000005,21.8042
2155,51751,21.9373,21.8738,5.87076,21.7265
2156,51752,21.9282,21.875,5.8855,21.741999999999997
2157,51753,21.9434,21.905,5.8896,21.7266
2158,51754,21.9244,21.9062,5.85784,21.6915
2159,51755,21.9394,21.9048,5.87305,21.7188
2160,51756,21.9395,21.8764,5.87268,21.7732
2161,51757,21.9416,21.9046,5.86682,21.7812
2162,51758,21.9456,21.9062,5.8701300000000005,21.8125
2163,51759,21.9416,21.9062,5.87247,21.75
2164,51760,21.936999999999998,21.8474,5.87026,21.7271
2165,51761,21.9416,21.8438,5.86448,21.7102
2166,51762,21.9287,21.842,5.87252,21.6562
2167,51763,21.9437,21.8145,5.87252,21.6023
2168,51764,21.9433,21.8418,5.87003,21.5625
2169,51765,21.944000000000003,21.8731,5.8705,21.5086
2170,51766,21.936999999999998,21.9062,5.85093,21.4775
2171,51767,21.9446,21.8772,5.86827,21.4911
2172,51768,21.9285,21.8146,5.86572,21.5137
2173,51769,21.9221,21.7547,5.86193,21.5759
2174,51770,21.9219,21.6899,5.85316,21.6159
2175,51771,21.9067,21.6875,5.84875,21.6562
2176,51772,21.9063,21.6849,5.857,21.6471
2177,51773,21.9067,21.6301,5.8597,21.6342
2178,51776,21.8763,21.6562,5.84018,21.7188
2179,51777,21.8715,21.5652,5.85311,21.6343
2180,51778,21.8779,21.5654,5.86354,21.625
2181,51779,21.8651,21.5909,5.85077,21.625
2182,51780,21.869,21.5625,5.8678,21.678
2183,51781,21.8542,21.5625,5.86785,21.6347
2184,51782,21.8367,21.5625,5.83976,21.625
2185,51783,21.8348,21.5312,5.846509999999999,21.5625
2186,51784,21.8195,21.5592,5.8464599999999995,21.5411
2187,51785,21.8323,21.5938,5.85295,21.5838
2188,51786,21.8152,21.5378,5.84226,21.625
2189,51787,21.8259,21.506999999999998,5.86364,21.5938
2190,51788,21.8173,21.5556,5.85934,21.5153
2191,51789,21.815,21.5347,5.85923,21.5
2192,51790,21.7998,21.5037,5.84859,21.5421
2193,51791,21.7978,21.4411,5.84667,21.6041
2194,51792,21.7894,21.4651,5.83593,21.6671
2195,51793,21.8062,21.4961,5.85757,21.6562
2196,51794,21.7996,21.5,5.85088,21.6875
2197,51795,21.7977,21.5274,5.85731,21.7292
2198,51796,21.7891,21.5312,5.84662,21.7188
2199,51797,21.8188,21.504,5.865819999999999,21.7295
2200,51798,21.804000000000002,21.5,5.85487,21.7188
2201,51799,21.8083,21.5312,5.8679,21.708000000000002
2202,51800,21.7912,21.5896,5.84433,21.7391
2203,51801,21.802,21.651999999999997,5.8615699999999995,21.7704
2204,51802,21.7935,21.6787,5.846509999999999,21.7407
2205,51803,21.8061,21.665,5.84854,21.7188
2206,51804,21.7892,21.6606,5.83805,21.7593
2207,51805,21.7932,21.6296,5.84849,21.8125
2208,51806,21.7932,21.5983,5.84636,21.7812
2209,51807,21.7976,21.6562,5.855180000000001,21.741
2210,51808,21.7846,21.625,5.85939,21.7386
2211,51809,21.7845,21.5985,5.84875,21.7188
2212,51810,21.7716,21.5938,5.85934,21.7301
2213,51811,21.7673,21.5362,5.84433,21.699
2214,51812,21.7649,21.4737,5.844119999999999,21.6679
2215,51813,21.767,21.5,5.85061,21.6562
2216,51814,21.7648,21.5574,5.839840000000001,21.6562
2217,51815,21.7626,21.5676,5.83753,21.7576
2218,51816,21.771,21.5,5.8245,21.8008
2219,51817,21.7691,21.5,5.83094,21.875
2220,51818,21.7645,21.5572,5.7986,21.8317
2221,51819,21.763,21.5938,5.7445,21.8125
2222,51820,21.7559,21.5367,5.70686,21.8316
2223,51821,21.7474,21.5367,5.64389,21.875
2224,51822,21.7536,21.5258,5.563680000000001,21.8438
2225,51823,21.7451,21.6136,5.48689,21.8248
2226,51824,21.7516,21.6761,5.42184,21.7936
2227,51825,21.7515,21.6307,5.3606300000000005,21.8002
2228,51826,21.761999999999997,21.5371,5.318630000000001,21.7937
2229,51827,21.7302,21.5566,5.25166,21.7812
2230,51828,21.7533,21.6446,5.21152,21.75
2231,51829,21.7386,21.5998,5.12737,21.6815
2232,51830,21.7451,21.5625,5.0791900000000005,21.6435
2233,51831,21.7452,21.619,5.03143,21.631
2234,51832,21.7493,21.675,4.9703800000000005,21.6562
2235,51833,21.7304,21.7126,4.92724,21.6746
2236,51834,21.7474,21.6937,4.92603,21.6747
2237,51835,21.7238,21.6627,4.87667,21.638
2238,51836,21.7383,21.5938,4.88476,21.6068
2239,51837,21.728,21.6186,4.85901,21.5938
2240,51838,21.7323,21.6497,4.88253,21.5625
2241,51839,21.715,21.625,4.88056,21.625
2242,51840,21.7215,21.6184,4.93922,21.7417
2243,51841,21.7104,21.6984,4.96082,21.7812
2244,51842,21.7195,21.7745,5.01331,21.8303
2245,51843,21.7127,21.7011,5.06724,21.8795
2246,51844,21.7127,21.631999999999998,5.10468,21.9062
2247,51845,21.7081,21.5938,5.1544099999999995,21.9375
2248,51846,21.7103,21.7048,5.1982800000000005,21.9552
2249,51847,21.7188,21.75,5.246090000000001,21.9513
2250,51848,21.7212,21.7812,5.28991,21.9688
2251,51849,21.7254,21.7812,5.32672,22.0038
2252,51850,21.7318,21.8364,5.36634,22.0971
2253,51851,21.7274,21.8438,5.40724,22.125
2254,51852,21.7145,21.8198,5.442130000000001,22.1562
2255,51853,21.7082,21.8438,5.46871,22.1875
2256,51854,21.7106,21.8438,5.51279,22.1875
2257,51855,21.7124,21.875,5.56647,22.2046
2258,51856,21.7222,21.875,5.61252,22.2188
2259,51857,21.717,21.8514,5.64315,22.25
2260,51858,21.7279,21.8438,5.6974,22.2357
2261,51859,21.7324,21.8438,5.736759999999999,22.2188
2262,51860,21.7411,21.875,5.76521,22.1875
2263,51861,21.7495,21.9608,5.78946,22.2377
2264,51862,21.7518,21.9768,5.822369999999999,22.2812
2265,51863,21.76,21.9455,5.863230000000001,22.329
2266,51864,21.7541,21.9062,5.88981,22.3603
2267,51865,21.7628,21.9292,5.9222,22.3111
2268,51866,21.7777,21.9375,5.95704,22.2188
2269,51867,21.7717,21.9688,5.97926,22.2024
2270,51868,21.793000000000003,21.9688,6.01617,22.2037
2271,51869,21.781999999999996,21.9459,6.03112,22.1714
2272,51870,21.7906,21.9915,6.06367,22.1864
2273,51871,21.7886,22.0312,6.06643,22.1722
2274,51872,21.793000000000003,22.0,6.101,22.1875
2275,51873,21.7843,21.9913,6.10973,22.1875
2276,51874,21.7943,22.0136,6.13488,22.2111
2277,51875,21.8164,22.0537,6.16631,22.2184
2278,51876,21.8106,22.0312,6.17551,22.25
2279,51877,21.8064,21.9778,6.18034,22.2812
2280,51878,21.8235,22.0,6.2102900000000005,22.3438
2281,51879,21.8087,22.0,6.20863,22.3281
2282,51880,21.8193,22.0092,6.23002,22.4058
2283,51881,21.8066,22.0312,6.234380000000001,22.4058
2284,51882,21.8154,22.0625,6.258369999999999,22.4378
2285,51883,21.826,22.0094,6.2737300000000005,22.375
2286,51884,21.8366,22.0219,6.27804,22.3902
2287,51885,21.8241,22.0312,6.28485,22.4062
2288,51886,21.8305,22.0408,6.3041599999999995,22.4526
2289,51887,21.8367,22.1033,6.32777,22.4763
